,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
1296,Flagellin_1.000_DMSO_0.000,Thapsigargin_10.000_DMSO_0.025,0.9984146923957061
1297,Flagellin_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9984319957781478
1298,Flagellin_1.000_Disulfiram_1.000,Thapsigargin_10.000_DMSO_0.025,0.9984596927168412
1299,H2O2_100.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.999626552024403
1300,H2O2_100.000_Disulfiram_1.000,Thapsigargin_10.000_DMSO_0.025,0.9996799896238587
1301,H2O2_100.000_Z-VAD-FMK_100.000,Thapsigargin_10.000_DMSO_0.025,0.999511812678071
1302,LPS_0.010_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9920944179720511
1303,LPS_0.100_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9949864431221742
1304,LPS_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.99845189027882
1305,LPS_10.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9991173741651157
1306,LPS_10.000_Disulfiram_0.100,Thapsigargin_10.000_DMSO_0.025,0.9991738399363104
1307,LPS_10.000_Disulfiram_1.000,Thapsigargin_10.000_DMSO_0.025,0.9991027926194855
1308,LPS_10.000_Disulfiram_2.500,Thapsigargin_10.000_DMSO_0.025,0.9991317979141003
1309,LPS_10.000_Z-VAD-FMK_100.000,Thapsigargin_10.000_DMSO_0.025,0.999211753795758
1310,LPS_100.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9993464820325666
1311,LPS_Nigericin_1.000_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9971472097291485
1312,LPS_Nigericin_1.000_10.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9965979122129314
1313,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Thapsigargin_10.000_DMSO_0.025,0.9979248953910691
1314,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Thapsigargin_10.000_DMSO_0.025,0.9973455283024611
1315,LPS_Nigericin_1.000_3.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9976030200100009
1316,LPS_Nigericin_100.000_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9993153877624955
1317,LPS_Nigericin_100.000_10.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9989760889955229
1318,LPS_Nigericin_100.000_3.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9992440120913716
1319,Thapsigargin_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9996142119700656
1320,Thapsigargin_10.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,1.0
1321,Topotecan_10.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.99941407699103
1322,Topotecan_20.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9996331563868115
1323,Topotecan_5.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,0.9996420665957652
1324,media ctr_nan_Media ctr_nan,Thapsigargin_10.000_DMSO_0.025,0.999672282551523
1325,media ctr_nan_Media_nan,Thapsigargin_10.000_DMSO_0.025,0.9996504507070016
1326,DMSO_0.100_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.7922687595585372
1327,DMSO_0.100_DMSO_1.000,Topotecan_10.000_DMSO_0.025,0.9810506582393965
1328,DMSO_0.100_Z-VAD-FMK_100.000,Topotecan_10.000_DMSO_0.025,0.9839899429482534
1329,DMSO_0.100_Z-VAD-FMK_30.000,Topotecan_10.000_DMSO_0.025,0.9880521590896443
1330,Disulfiram_0.100_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9990212940039784
1331,Disulfiram_1.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9998400218591706
1332,Disulfiram_2.500_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9998063215728289
1333,Flagellin_0.100_DMSO_0.000,Topotecan_10.000_DMSO_0.025,0.9936736475663454
1334,Flagellin_0.100_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9959385085951249
1335,Flagellin_1.000_DMSO_0.000,Topotecan_10.000_DMSO_0.025,0.998237242612867
1336,Flagellin_1.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9983133108385346
1337,Flagellin_1.000_Disulfiram_1.000,Topotecan_10.000_DMSO_0.025,0.9982760674242716
1338,H2O2_100.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9998555614913921
1339,H2O2_100.000_Disulfiram_1.000,Topotecan_10.000_DMSO_0.025,0.9997670020369431
1340,H2O2_100.000_Z-VAD-FMK_100.000,Topotecan_10.000_DMSO_0.025,0.9996046995945456
1341,LPS_0.010_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9915816745019839
1342,LPS_0.100_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9945537012458445
1343,LPS_1.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.998193178836238
1344,LPS_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9988759059331039
1345,LPS_10.000_Disulfiram_0.100,Topotecan_10.000_DMSO_0.025,0.9990472831227392
1346,LPS_10.000_Disulfiram_1.000,Topotecan_10.000_DMSO_0.025,0.9989940272249661
1347,LPS_10.000_Disulfiram_2.500,Topotecan_10.000_DMSO_0.025,0.9990587985203903
1348,LPS_10.000_Z-VAD-FMK_100.000,Topotecan_10.000_DMSO_0.025,0.9994706942360256
1349,LPS_100.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9991398797112981
1350,LPS_Nigericin_1.000_1.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.997576036758414
1351,LPS_Nigericin_1.000_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9968951053510738
1352,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Topotecan_10.000_DMSO_0.025,0.9983459241292247
1353,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Topotecan_10.000_DMSO_0.025,0.9981752878100586
1354,LPS_Nigericin_1.000_3.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9978689881730592
1355,LPS_Nigericin_100.000_1.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9992930331686387
1356,LPS_Nigericin_100.000_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9989896885573122
1357,LPS_Nigericin_100.000_3.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9992453000682833
1358,Thapsigargin_1.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.999676880510169
1359,Thapsigargin_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.99941407699103
1360,Topotecan_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,1.0
1361,Topotecan_20.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9998006010936963
1362,Topotecan_5.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,0.9998106360417366
1363,media ctr_nan_Media ctr_nan,Topotecan_10.000_DMSO_0.025,0.999790532389128
1364,media ctr_nan_Media_nan,Topotecan_10.000_DMSO_0.025,0.9997519155644873
1365,DMSO_0.100_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.7827904885780406
1366,DMSO_0.100_DMSO_1.000,Topotecan_20.000_DMSO_0.025,0.9784146693108188
1367,DMSO_0.100_Z-VAD-FMK_100.000,Topotecan_20.000_DMSO_0.025,0.982431418268663
1368,DMSO_0.100_Z-VAD-FMK_30.000,Topotecan_20.000_DMSO_0.025,0.9863642376828391
1369,Disulfiram_0.100_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.998385851878514
1370,Disulfiram_1.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9997613390371791
1371,Disulfiram_2.500_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9999379279900715
1372,Flagellin_0.100_DMSO_0.000,Topotecan_20.000_DMSO_0.025,0.9933939254773573
1373,Flagellin_0.100_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9958669393260756
1374,Flagellin_1.000_DMSO_0.000,Topotecan_20.000_DMSO_0.025,0.9985512186111017
1375,Flagellin_1.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9985079011368815
1376,Flagellin_1.000_Disulfiram_1.000,Topotecan_20.000_DMSO_0.025,0.9986092533587982
1377,H2O2_100.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9999531775757287
1378,H2O2_100.000_Disulfiram_1.000,Topotecan_20.000_DMSO_0.025,0.9999351896448319
1379,H2O2_100.000_Z-VAD-FMK_100.000,Topotecan_20.000_DMSO_0.025,0.9998407091244554
1380,LPS_0.010_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.991950098914445
1381,LPS_0.100_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9949161308638284
1382,LPS_1.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9986334792863694
1383,LPS_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9992893280760904
1384,LPS_10.000_Disulfiram_0.100,Topotecan_20.000_DMSO_0.025,0.9994337091508191
1385,LPS_10.000_Disulfiram_1.000,Topotecan_20.000_DMSO_0.025,0.9993779342211654
1386,LPS_10.000_Disulfiram_2.500,Topotecan_20.000_DMSO_0.025,0.9994255883635996
1387,LPS_10.000_Z-VAD-FMK_100.000,Topotecan_20.000_DMSO_0.025,0.9996619416968728
1388,LPS_100.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9995659316566833
1389,LPS_Nigericin_1.000_1.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9978254800229376
1390,LPS_Nigericin_1.000_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9974099684631053
1391,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Topotecan_20.000_DMSO_0.025,0.9985231357179368
1392,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Topotecan_20.000_DMSO_0.025,0.9982434523777868
1393,LPS_Nigericin_1.000_3.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.998312785667378
1394,LPS_Nigericin_100.000_1.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9996335099106968
1395,LPS_Nigericin_100.000_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9994253760019515
1396,LPS_Nigericin_100.000_3.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9996288532300979
1397,Thapsigargin_1.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9995999329731263
1398,Thapsigargin_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9996331563868115
1399,Topotecan_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9998006010936963
1400,Topotecan_20.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,1.0
1401,Topotecan_5.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,0.9999527824930714
1402,media ctr_nan_Media ctr_nan,Topotecan_20.000_DMSO_0.025,0.9999578385309696
1403,media ctr_nan_Media_nan,Topotecan_20.000_DMSO_0.025,0.9999095517251722
1404,DMSO_0.100_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.7833380930848258
1405,DMSO_0.100_DMSO_1.000,Topotecan_5.000_DMSO_0.025,0.9786479540147812
1406,DMSO_0.100_Z-VAD-FMK_100.000,Topotecan_5.000_DMSO_0.025,0.9825067111853214
1407,DMSO_0.100_Z-VAD-FMK_30.000,Topotecan_5.000_DMSO_0.025,0.9865326882547021
1408,Disulfiram_0.100_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9984100907865187
1409,Disulfiram_1.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.99976182808072
1410,Disulfiram_2.500_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9999533572576821
1411,Flagellin_0.100_DMSO_0.000,Topotecan_5.000_DMSO_0.025,0.9933816591666976
1412,Flagellin_0.100_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9958324328468608
1413,Flagellin_1.000_DMSO_0.000,Topotecan_5.000_DMSO_0.025,0.9985384086435649
1414,Flagellin_1.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.998517706954793
1415,Flagellin_1.000_Disulfiram_1.000,Topotecan_5.000_DMSO_0.025,0.9986118993154067
1416,H2O2_100.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.999954396150549
1417,H2O2_100.000_Disulfiram_1.000,Topotecan_5.000_DMSO_0.025,0.9999371924215568
1418,H2O2_100.000_Z-VAD-FMK_100.000,Topotecan_5.000_DMSO_0.025,0.999834416168621
1419,LPS_0.010_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.991952238359484
1420,LPS_0.100_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9948933714137952
1421,LPS_1.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9986106284229155
1422,LPS_10.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9992950321105092
1423,LPS_10.000_Disulfiram_0.100,Topotecan_5.000_DMSO_0.025,0.9994251476030676
1424,LPS_10.000_Disulfiram_1.000,Topotecan_5.000_DMSO_0.025,0.9994033853133913
1425,LPS_10.000_Disulfiram_2.500,Topotecan_5.000_DMSO_0.025,0.999442592281604
1426,LPS_10.000_Z-VAD-FMK_100.000,Topotecan_5.000_DMSO_0.025,0.9996545385617248
1427,LPS_100.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9995521874235058
1428,LPS_Nigericin_1.000_1.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9978358186016599
1429,LPS_Nigericin_1.000_10.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9973738870580198
1430,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Topotecan_5.000_DMSO_0.025,0.9984961351593545
1431,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Topotecan_5.000_DMSO_0.025,0.9982225721286615
1432,LPS_Nigericin_1.000_3.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9982964432598123
1433,LPS_Nigericin_100.000_1.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9996273583233877
1434,LPS_Nigericin_100.000_10.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9994405333534951
1435,LPS_Nigericin_100.000_3.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.999639555366728
1436,Thapsigargin_1.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.999628812749242
1437,Thapsigargin_10.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9996420665957652
1438,Topotecan_10.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9998106360417366
1439,Topotecan_20.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,0.9999527824930714
1440,Topotecan_5.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,1.0
1441,media ctr_nan_Media ctr_nan,Topotecan_5.000_DMSO_0.025,0.9999563333714961
1442,media ctr_nan_Media_nan,Topotecan_5.000_DMSO_0.025,0.9999074699705911
1443,DMSO_0.100_DMSO_0.025,media ctr_nan_Media ctr_nan,0.78295289180218
1444,DMSO_0.100_DMSO_1.000,media ctr_nan_Media ctr_nan,0.9784859818901435
1445,DMSO_0.100_Z-VAD-FMK_100.000,media ctr_nan_Media ctr_nan,0.9824447150032264
1446,DMSO_0.100_Z-VAD-FMK_30.000,media ctr_nan_Media ctr_nan,0.986383203732178
1447,Disulfiram_0.100_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9984040704021038
1448,Disulfiram_1.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9997622022904659
1449,Disulfiram_2.500_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9999554051927144
1450,Flagellin_0.100_DMSO_0.000,media ctr_nan_Media ctr_nan,0.9934483334052017
1451,Flagellin_0.100_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9959790035072523
1452,Flagellin_1.000_DMSO_0.000,media ctr_nan_Media ctr_nan,0.9985977028152967
1453,Flagellin_1.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9985829142074455
1454,Flagellin_1.000_Disulfiram_1.000,media ctr_nan_Media ctr_nan,0.9986501097890909
1455,H2O2_100.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9999596625124624
1456,H2O2_100.000_Disulfiram_1.000,media ctr_nan_Media ctr_nan,0.9999454264692194
1457,H2O2_100.000_Z-VAD-FMK_100.000,media ctr_nan_Media ctr_nan,0.9998318045282896
1458,LPS_0.010_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9921030143430322
1459,LPS_0.100_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9950063101700262
1460,LPS_1.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.998676000716081
1461,LPS_10.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.999329320374966
1462,LPS_10.000_Disulfiram_0.100,media ctr_nan_Media ctr_nan,0.9994555300153779
1463,LPS_10.000_Disulfiram_1.000,media ctr_nan_Media ctr_nan,0.9994130410076016
1464,LPS_10.000_Disulfiram_2.500,media ctr_nan_Media ctr_nan,0.9994591845756833
1465,LPS_10.000_Z-VAD-FMK_100.000,media ctr_nan_Media ctr_nan,0.9996573748887292
1466,LPS_100.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9995922879069362
1467,LPS_Nigericin_1.000_1.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9977965216651952
1468,LPS_Nigericin_1.000_10.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.997304232168057
1469,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,media ctr_nan_Media ctr_nan,0.9984797060980993
1470,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,media ctr_nan_Media ctr_nan,0.9981835323317665
1471,LPS_Nigericin_1.000_3.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9982328254393883
1472,LPS_Nigericin_100.000_1.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9996274190852524
1473,LPS_Nigericin_100.000_10.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9994151206271106
1474,LPS_Nigericin_100.000_3.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9996291000693226
1475,Thapsigargin_1.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9996251452665682
1476,Thapsigargin_10.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.999672282551523
1477,Topotecan_10.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.999790532389128
1478,Topotecan_20.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9999578385309696
1479,Topotecan_5.000_DMSO_0.025,media ctr_nan_Media ctr_nan,0.9999563333714961
1480,media ctr_nan_Media ctr_nan,media ctr_nan_Media ctr_nan,1.0
1481,media ctr_nan_Media_nan,media ctr_nan_Media ctr_nan,0.9999205827984312
1482,DMSO_0.100_DMSO_0.025,media ctr_nan_Media_nan,0.7832844686308931
1483,DMSO_0.100_DMSO_1.000,media ctr_nan_Media_nan,0.9783191381703494
1484,DMSO_0.100_Z-VAD-FMK_100.000,media ctr_nan_Media_nan,0.982248581305436
1485,DMSO_0.100_Z-VAD-FMK_30.000,media ctr_nan_Media_nan,0.9864566628189153
1486,Disulfiram_0.100_DMSO_0.025,media ctr_nan_Media_nan,0.998358530487172
1487,Disulfiram_1.000_DMSO_0.025,media ctr_nan_Media_nan,0.999738521075832
1488,Disulfiram_2.500_DMSO_0.025,media ctr_nan_Media_nan,0.9999151146647324
1489,Flagellin_0.100_DMSO_0.000,media ctr_nan_Media_nan,0.9934490103021959
1490,Flagellin_0.100_DMSO_0.025,media ctr_nan_Media_nan,0.9959653629272277
1491,Flagellin_1.000_DMSO_0.000,media ctr_nan_Media_nan,0.9985395025054786
1492,Flagellin_1.000_DMSO_0.025,media ctr_nan_Media_nan,0.9985975940610043
1493,Flagellin_1.000_Disulfiram_1.000,media ctr_nan_Media_nan,0.9986754883030448
1494,H2O2_100.000_DMSO_0.025,media ctr_nan_Media_nan,0.9999060259726145
1495,H2O2_100.000_Disulfiram_1.000,media ctr_nan_Media_nan,0.9999019947184806
1496,H2O2_100.000_Z-VAD-FMK_100.000,media ctr_nan_Media_nan,0.999777697377866
1497,LPS_0.010_DMSO_0.025,media ctr_nan_Media_nan,0.9921838374429649
1498,LPS_0.100_DMSO_0.025,media ctr_nan_Media_nan,0.9950689068119625
1499,LPS_1.000_DMSO_0.025,media ctr_nan_Media_nan,0.9986639576337771
1500,LPS_10.000_DMSO_0.025,media ctr_nan_Media_nan,0.9993240869981964
1501,LPS_10.000_Disulfiram_0.100,media ctr_nan_Media_nan,0.9994020906603995
1502,LPS_10.000_Disulfiram_1.000,media ctr_nan_Media_nan,0.9993824700993347
1503,LPS_10.000_Disulfiram_2.500,media ctr_nan_Media_nan,0.9994127160029098
1504,LPS_10.000_Z-VAD-FMK_100.000,media ctr_nan_Media_nan,0.9995873040831474
1505,LPS_100.000_DMSO_0.025,media ctr_nan_Media_nan,0.9995515228407058
1506,LPS_Nigericin_1.000_1.000_DMSO_0.025,media ctr_nan_Media_nan,0.9977599773311453
1507,LPS_Nigericin_1.000_10.000_DMSO_0.025,media ctr_nan_Media_nan,0.9972151424002352
1508,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,media ctr_nan_Media_nan,0.9984492540088832
1509,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,media ctr_nan_Media_nan,0.998057785156192
1510,LPS_Nigericin_1.000_3.000_DMSO_0.025,media ctr_nan_Media_nan,0.9981417793319229
1511,LPS_Nigericin_100.000_1.000_DMSO_0.025,media ctr_nan_Media_nan,0.9995888552243516
1512,LPS_Nigericin_100.000_10.000_DMSO_0.025,media ctr_nan_Media_nan,0.9993422239664762
1513,LPS_Nigericin_100.000_3.000_DMSO_0.025,media ctr_nan_Media_nan,0.9995766673915417
1514,Thapsigargin_1.000_DMSO_0.025,media ctr_nan_Media_nan,0.9995947762538026
1515,Thapsigargin_10.000_DMSO_0.025,media ctr_nan_Media_nan,0.9996504507070016
1516,Topotecan_10.000_DMSO_0.025,media ctr_nan_Media_nan,0.9997519155644873
1517,Topotecan_20.000_DMSO_0.025,media ctr_nan_Media_nan,0.9999095517251722
1518,Topotecan_5.000_DMSO_0.025,media ctr_nan_Media_nan,0.9999074699705911
1519,media ctr_nan_Media ctr_nan,media ctr_nan_Media_nan,0.9999205827984312
1520,media ctr_nan_Media_nan,media ctr_nan_Media_nan,1.0
